Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,0,1,2,3,4,5,6,7
59-25-443-55167-6,25,55167,59,443,6,27/09/2021 02:34:10 pm,124729187.9,-11483530.95,-19922363.32,-15576910.24,-7719739.428,-1582474.14,13212.06007,-634297.2903
59-25-443-63427-6,25,63427,59,443,6,27/09/2021 03:02:26 pm,134740625.9,-9543881.405,-18331641.56,-16158267.77,-9256854.765,-1986331.964,-1255991.822,-548982.3865
59-25-443-63427-6,25,63427,59,443,6,27/09/2021 03:02:32 pm,133933209.3,-8938818.132,-17749023.69,-16088387.3,-7990747.906,-1795236.493,-682564.5887,-866599.0244
59-25-0-0-0,25,0,59,0,0,27/09/2021 03:02:26 pm,124853269.1,-12038726.02,-19305671.89,-15515955.74,-8060219.137,-1517779.494,-446670.6554,-814865.6856
59-25-443-63785-6,25,63785,59,443,6,27/09/2021 03:24:00 pm,134740513.4,-9543801.25,-18331560.03,-16158295.91,-9256689.059,-1986306.509,-1255916.485,-549023.2059
59-25-443-63785-6,25,63785,59,443,6,27/09/2021 03:24:07 pm,134070367.1,-9041603.283,-17847994.13,-16100270.56,-8205828.23,-1827698.54,-779975.4838,-812643.8284
59-25-0-0-0,25,0,59,0,0,27/09/2021 03:24:01 pm,126074305,-11737863.97,-19248077.54,-15607136.34,-8077502.826,-1598694.349,-529020.1339,-783605.5108
59-25-443-51963-6,25,51963,59,443,6,27/09/2021 03:35:12 pm,134740515.6,-9543802.848,-18331561.61,-16158295.72,-9256692.383,-1986307.015,-1255917.993,-549022.3795
59-25-443-51963-6,25,51963,59,443,6,27/09/2021 03:35:17 pm,134586105.4,-9428094.295,-18220141.12,-16144953.79,-9014569.683,-1949761.79,-1146258.31,-609762.3997
59-25-0-0-0,25,0,59,0,0,27/09/2021 03:35:12 pm,125813881.6,-11940363.5,-19146676.86,-15577275.56,-8088411.59,-1576797.751,-608748.7865,-825430.454
59-25-443-64206-6,25,64206,59,443,6,27/09/2021 03:51:54 pm,134740511.2,-9543799.652,-18331558.44,-16158296.09,-9256685.735,-1986306.003,-1255914.977,-549024.0323
59-25-443-64206-6,25,64206,59,443,6,27/09/2021 03:52:00 pm,19032356.33,31812174.94,56915855.32,2982737.888,-19906540.6,-14397602.99,-5244821.308,-829131.4158
60-25-443-64825-6,25,64825,60,443,6,27/09/2021 02:32:52 pm,-54712484.26,4724188.724,-10266826.78,1821776.59,-11007573.57,-21027705.02,-14144218.76,-3815653.457
60-25-443-62836-6,25,62836,60,443,6,27/09/2021 02:32:52 pm,-53608739.73,-21035764.6,-15058974.03,525624.9843,-10408975.71,-11390781.32,18383879.79,-5578783.258
61-25-443-51143-6,25,51143,61,443,6,27/09/2021 03:16:19 pm,-38542375.47,13102717.96,94680856.57,11324572.85,-23570281,-4935681.769,50133596.01,1266640.526
61-25-0-0-0,25,0,61,0,0,27/09/2021 03:16:19 pm,-83899218.82,-33927376.72,-2222687.096,3861343.756,-4416582.966,-10245893.51,14556813.84,-1478622.755
61-25-443-51143-6,25,51143,61,443,6,27/09/2021 03:18:19 pm,-42587657.95,35109741.73,101106677.7,12621511.99,-15830706.49,-14899047.7,-2304369.526,4898871.822
61-25-0-0-0,25,0,61,0,0,27/09/2021 03:18:21 pm,-69146291.74,-36192472.28,11904544.34,3840156.35,-4254778.046,-9519045.584,22199378.11,4987382.923
61-25-443-51143-6,25,51143,61,443,6,27/09/2021 03:20:19 pm,-31436857,8282503.635,90883780.93,9994317.014,-20191363.48,-1196030.572,50307192.5,2228292.007
61-25-0-0-0,25,0,61,0,0,27/09/2021 03:20:30 pm,-89083734.67,-43412165.66,-13361466.36,2948217.564,-2925562.245,-9197700.582,16364824.74,-7490672.723
61-25-443-51143-6,25,51143,61,443,6,27/09/2021 03:22:19 pm,15546321.36,67960777.09,45338563.33,775981.6571,20839472.24,-9829296.901,68397823.91,-19074998.8
61-25-0-0-0,25,0,61,0,0,27/09/2021 03:22:36 pm,-94792049.61,-28614739.97,-10303049.17,4159808.93,-2593958.913,-15010294.14,-266822.9795,-7500350.018
61-25-443-51143-6,25,51143,61,443,6,27/09/2021 03:24:19 pm,-86210777.41,-47744373.83,-13439269.04,2499266.391,-963113.5364,-8670932.954,16292245.86,-7941468.653
61-25-443-51143-6,25,51143,61,443,6,27/09/2021 03:26:19 pm,-15872635.77,-21832240.31,86894975.17,6873690.343,-5391400.99,-1006399.377,31477471.65,12415435.4
61-25-0-0-0,25,0,61,0,0,27/09/2021 03:26:19 pm,-91970938,-37055676.38,-12575265.84,3486535.573,-4064425.088,-9531694.214,12658723.26,-6401087.298
61-25-443-51143-6,25,51143,61,443,6,27/09/2021 03:28:19 pm,-14549695.88,65806642.9,77413610.6,7626586.204,-2539713.358,1341850.219,9478320.43,-8467037.549
61-25-0-0-0,25,0,61,0,0,27/09/2021 03:28:21 pm,-89345035.87,-41498656.85,-12724791.23,3035762.55,-1640365.555,-10949599.41,10518328.32,-7720592.992
61-25-443-51143-6,25,51143,61,443,6,27/09/2021 03:30:19 pm,2859462.633,28139812.96,64917664.2,3245719.415,12835616.5,-1946258.403,38396577.44,-6758711.794
61-25-0-0-0,25,0,61,0,0,27/09/2021 03:30:21 pm,-86279582.96,-47605871.39,-13473198.62,2511554.576,-1165033.141,-8477730.692,16363718.08,-7766019.223
61-25-443-51143-6,25,51143,61,443,6,27/09/2021 03:32:19 pm,-12230394.07,-16659235.38,83630999.35,6241219.665,-4054796.148,2104951.099,33595947.71,10445412.59
61-25-0-0-0,25,0,61,0,0,27/09/2021 03:32:21 pm,-91265010.33,-38422040.63,-12667713.73,3354145.965,-3148024.182,-10468151.4,13250503.92,-7302432.377
61-25-443-51143-6,25,51143,61,443,6,27/09/2021 03:34:19 pm,-14357385.8,60722175.03,76810683.57,7456468.935,-1955091.115,-4171843.858,10857894.22,-7638760.683
61-25-0-0-0,25,0,61,0,0,27/09/2021 03:34:22 pm,-93654864.03,-34649270.42,-18063888.11,3121677.292,-4637227.624,-10122687.25,14175902.92,-507033.404
61-25-443-51143-6,25,51143,61,443,6,27/09/2021 03:36:19 pm,-28288597.25,122378.579,91276135.91,9358269.149,-15749413.55,1802025.045,43042508.95,5647955.819
61-25-0-0-0,25,0,61,0,0,27/09/2021 03:37:19 pm,-85273155.51,-49248921.08,-13432069.17,2348584.125,-343519.6308,-8623996.576,14372278.57,-7999485.92
61-25-443-51143-6,25,51143,61,443,6,27/09/2021 03:38:19 pm,-28242947.13,170291.7338,91355557.27,9318325.259,-15056150.42,3025852.711,42805498.3,4977196.413
61-25-0-0-0,25,0,61,0,0,27/09/2021 03:39:19 pm,-90473278.78,-36834081.64,-13244024.27,3244272.915,-2915427.366,-10221606.48,11088023.49,-7274954.181
61-25-443-51143-6,25,51143,61,443,6,27/09/2021 03:40:19 pm,-23775759.27,20512630.92,86758176.53,8702944.334,-10503841.83,4010519.258,33043427.35,260760.2532
61-25-0-0-0,25,0,61,0,0,27/09/2021 03:41:21 pm,-88322208.93,-36526147.51,-12441607.35,3172757.197,-3376454.473,-10924846.37,11035934.15,-7052787.727
61-25-443-51143-6,25,51143,61,443,6,27/09/2021 03:42:21 pm,16880956.12,-3003824.942,60213725.92,1833069.222,-7152359.091,-205999.5209,34069458.42,2640817.296
61-25-0-0-0,25,0,61,0,0,27/09/2021 03:43:59 pm,-85330393.77,-47059297.84,-12044972.19,2586009.386,-1393892.547,-8347934.814,16664192.96,-6972400.693
61-25-443-51143-6,25,51143,61,443,6,27/09/2021 03:44:21 pm,-88844045.82,-35909189.61,-12638641.22,3241955.769,-4195987.24,-10120870.91,12904821.87,-6558603.974
61-25-443-51143-6,25,51143,61,443,6,27/09/2021 03:46:21 pm,-41377298.55,36848350.86,101157307.4,12449794.42,-14746738.47,-8044842.591,-4189222.08,4680825.052
61-25-0-0-0,25,0,61,0,0,27/09/2021 03:46:19 pm,-62029669.24,-34303838.81,-20635708,-81893.35191,-1050997.438,-7650047.873,19003980.11,-10093595.19
61-25-443-51143-6,25,51143,61,443,6,27/09/2021 03:49:04 pm,-21022127.58,-13811805.57,88807238.82,7889726.316,-9503764.652,-726715.9607,35771918.4,9904422.51
61-25-0-0-0,25,0,61,0,0,27/09/2021 03:49:19 pm,-84858729.54,-36941646.56,-5147491.845,3543836.777,-3164515.014,-10679556.05,13919595.13,-3561362.725
61-25-443-51143-6,25,51143,61,443,6,27/09/2021 03:51:19 pm,-23775710.47,20513309.56,86758437.23,8702883.476,-10502330.79,4012996.218,33041830.77,258655.4289
61-25-0-0-0,25,0,61,0,0,27/09/2021 03:51:21 pm,-90330358.1,-35253420.25,-9425156.621,3673317.675,-2892030.223,-12118933.97,11807474.28,-7024848.405
61-25-443-51143-6,25,51143,61,443,6,27/09/2021 03:53:19 pm,25927364.32,318897.5902,52857606.22,1066162.51,-21347529.62,41592.07927,39539287.49,288388.1307
61-25-0-0-0,25,0,61,0,0,27/09/2021 03:54:19 pm,-86259495.05,-47714543.1,-13390669.82,2513226.154,-1063731.93,-8608215.969,16302421.52,-7930342.209
61-25-443-51143-6,25,51143,61,443,6,27/09/2021 03:55:19 pm,-29247702.67,-571649.3283,92208396.39,9530476.262,-16066876.83,3035854.854,42173240.54,5692950.188
61-25-0-0-0,25,0,61,0,0,27/09/2021 03:56:19 pm,-91838284.79,-37271988.11,-12587534.42,3460040.512,-3792206.576,-9864966.827,12634073.52,-6603964.288
61-25-443-51143-6,25,51143,61,443,6,27/09/2021 03:57:19 pm,-2023577.144,32020176.93,67137502.93,4499669.502,-249028.9794,9779922.412,56480924.27,-7527033.559
61-25-0-0-0,25,0,61,0,0,27/09/2021 03:58:21 pm,-52567245.18,-21119964.28,-14619302.89,416521.3605,-8471568.602,-13507999.82,14091007.02,-7196508.63
62-25-443-52231-6,25,52231,62,443,6,27/09/2021 02:32:50 pm,-55925376.02,7439307.833,-10572917.32,2025947.865,-13504231.31,-17499138.37,-13534680.62,-773455.4553
63-25-443-65375-6,25,65375,63,443,6,27/09/2021 02:33:23 pm,-56001096.61,7389399.924,-10511430.95,2037229.021,-13495890.15,-17501997.6,-13545649.5,-753361.3556
63-25-443-49536-6,25,49536,63,443,6,27/09/2021 02:33:24 pm,103925894.2,13951206.62,-26661098.51,-14160398.16,-1716776.611,-4741033.227,109472.0763,3283510.21
64-25-443-53856-6,25,53856,64,443,6,27/09/2021 02:56:27 pm,-57127279.86,10724936.3,-10862435.5,2227777.251,-15878402.54,-12247851.93,-13308558.94,2691611.598
65-25-443-55847-6,25,55847,65,443,6,27/09/2021 02:56:59 pm,-56335341.92,10211656.43,-34189420.61,-1146130.276,-3464718.562,26486510.08,19612932.7,-2114491.812
65-25-443-55847-6,25,55847,65,443,6,27/09/2021 02:59:14 pm,-55876090.2,7947589.784,-10591853.67,2046867.248,-13983818.64,-16960061.87,-13454950.69,-393345.6365
66-25-443-60131-6,25,60131,66,443,6,27/09/2021 02:56:57 pm,-56211117.93,10201741.13,-34259423.77,-1166180.107,-3430664.665,26516757.35,19719806.15,-2157844.062
66-25-443-60131-6,25,60131,66,443,6,27/09/2021 02:59:12 pm,-37818190.43,-23863638.68,-12814675.39,-941733.9848,-3378712.48,-14816614.13,2775214.558,-9300126.772
67-25-443-51575-6,25,51575,67,443,6,27/09/2021 02:32:52 pm,-53714208.02,-77698565.5,-9876706.943,-1474738.646,19061513.78,-8555626.256,-9093064.628,-16101637.01
67-25-443-51575-6,25,51575,67,443,6,27/09/2021 02:56:45 pm,10404225.6,-52820546.6,74831110.99,1876886.671,12636004.15,-4795711.162,8292385.185,19595197.93
67-25-0-0-0,25,0,67,0,0,27/09/2021 02:56:45 pm,-48719354.27,-73750736.15,-10214610.08,-1800976.404,16540274.4,-4330549.397,-6286915.214,-10894932.06
67-25-443-51575-6,25,51575,67,443,6,27/09/2021 02:58:50 pm,13579648.83,-46983745.67,72898130.3,1504764.372,12143780,1848701.82,9062998.445,19573660.81
67-25-0-0-0,25,0,67,0,0,27/09/2021 02:58:50 pm,-25081955.08,-61570432.5,-11484664.22,-3505890.07,11635701.47,-5377367.667,-5568851.9,-9797008.49
67-25-443-51575-6,25,51575,67,443,6,27/09/2021 03:00:58 pm,30003265.82,-39149690.46,59745654.96,-832652.7954,7797693.048,403035.8923,9153052.947,15669414.02
67-25-0-0-0,25,0,67,0,0,27/09/2021 03:00:58 pm,-76802315.61,-35226032.79,-14110369.36,2125774.901,-6078533.154,-9618329.022,19493354.46,-6853649.198
67-25-443-51575-6,25,51575,67,443,6,27/09/2021 03:03:15 pm,107634791.2,-4671915.935,-247182.6271,-11927874.53,-8529722.006,-2895517.25,2115996.006,-317827.7257
67-25-0-0-0,25,0,67,0,0,27/09/2021 03:03:15 pm,-72852294.46,-34560456.3,-14034192.42,1775311.208,-5236180.146,-10868146.47,16872757.23,-7466548.666
67-25-443-51575-6,25,51575,67,443,6,27/09/2021 03:05:19 pm,-16082881.01,1188549.274,81999034.35,7483605.125,-15792290.75,-5356879.553,37555887.5,4066122.939
67-25-0-0-0,25,0,67,0,0,27/09/2021 03:05:19 pm,-39997334.75,-33991987.41,-24321548.36,-2682715.006,5569256.087,-4916659.696,14026210.28,-12641626.69
67-25-443-51575-6,25,51575,67,443,6,27/09/2021 03:07:53 pm,32713444.08,-8009628.104,51570344.43,-301625.5585,-10043556.98,-716811.5324,20701603.67,5110282.011
67-25-0-0-0,25,0,67,0,0,27/09/2021 03:08:19 pm,-81298204.25,-40541644.25,-13919719.01,2317393.651,-4020426.147,-9344453.949,17622731.04,-7181419.823
67-25-443-51575-6,25,51575,67,443,6,27/09/2021 03:10:19 pm,-39873381.33,22933759.77,93119551.24,11903934.21,-33272670.76,-1908432.408,61905656.02,-3071728.354
67-25-0-0-0,25,0,67,0,0,27/09/2021 03:10:19 pm,-62791331.78,359366.9761,-9322711.452,2478592.498,-9737300.64,-20831299.09,-15116546.68,-5005549.178
67-25-443-51575-6,25,51575,67,443,6,27/09/2021 03:12:19 pm,-54392180.25,110452881.3,97393801.52,16594581.19,-45223363.41,-31340912.87,-8428743.697,-14580916.66
67-25-0-0-0,25,0,67,0,0,27/09/2021 03:12:19 pm,-42810317.74,-20387761.66,-16153055.38,-450281.3199,-12684429.82,-9823273.922,20886040.58,-4348992.279
67-25-443-51575-6,25,51575,67,443,6,27/09/2021 03:14:19 pm,-56086791.47,8593434.68,-11018986.3,2019681.305,-13895423.23,-16215678.36,-13233616.89,913245.369
68-25-443-56307-6,25,56307,68,443,6,27/09/2021 02:32:55 pm,103847516.8,13933268.95,-26715863.08,-14160798.12,-1685766.37,-4725090.374,110006.2009,3260558.89
69-25-443-60922-6,25,60922,69,443,6,27/09/2021 02:32:54 pm,-56109384.68,7391595.993,-10594951.52,2040536.673,-13544620.96,-17490594.34,-13541011.95,-751517.652
70-25-443-51287-6,25,51287,70,443,6,27/09/2021 02:56:57 pm,-56252777.89,10230057.65,-34283874.87,-1161579.92,-3497044.886,26524133.49,19732208.36,-2120039.023
70-25-443-51287-6,25,51287,70,443,6,27/09/2021 02:59:13 pm,-56160416.97,7660215.515,-10680911.8,2036402.722,-13533449.46,-17179755.34,-13435106.08,-264716.1917
70-25-443-62833-6,25,62833,70,443,6,27/09/2021 03:11:50 pm,-56237246.4,10214723.84,-34291334.77,-1166932.376,-3434950.109,26514879.42,19729783.32,-2106959.653
70-25-443-62833-6,25,62833,70,443,6,27/09/2021 03:14:06 pm,-53207830.3,-76649435.85,-9516182.781,-1477384.365,17642335.26,-1397492.047,-7650608.937,-9038867.798
72-25-443-59106-6,25,59106,72,443,6,27/09/2021 03:15:56 pm,-75754629.43,-25801228.01,-14105601.88,2288618.039,-6488642.318,-11401026.42,12673982.05,-5515332.824
72-25-443-49836-6,25,49836,72,443,6,27/09/2021 03:16:11 pm,-54319380.43,-76347012.3,-9974799.004,-1426824.802,17714306.57,-728934.9631,-7754990.911,-9202016.074
72-25-443-59106-6,25,59106,72,443,6,27/09/2021 03:17:59 pm,-75411926.7,-24711569.24,-13715905.16,2352836.81,-7384118.31,-10818547.66,12552248.68,-4382622.865
72-25-443-49836-6,25,49836,72,443,6,27/09/2021 03:18:13 pm,-56752133.3,-75778148.99,-10204979.23,-1194157.741,17188604.12,-1329256.249,-7115085.263,-9445717.402
72-25-443-59106-6,25,59106,72,443,6,27/09/2021 03:20:00 pm,-75410756.29,-24383509.94,-13631786.87,2368257.311,-7325500.708,-10968761.69,11961635.78,-4371480.673
72-25-443-49836-6,25,49836,72,443,6,27/09/2021 03:20:15 pm,-56530945.36,-76247581.97,-10056139.9,-1227703.549,17553828.3,-1182593.631,-7518386.487,-9390457.461
72-25-443-59106-6,25,59106,72,443,6,27/09/2021 03:22:02 pm,-75508051.84,-24722540.68,-13593268.74,2363990.317,-7202411.13,-10784891.03,12556520.52,-4385203.587
72-25-443-49836-6,25,49836,72,443,6,27/09/2021 03:22:18 pm,-55869511.9,-76865565.17,-10157672.63,-1316834.457,17653990.98,-812975.8585,-7317749.669,-9197492.712
72-25-443-59106-6,25,59106,72,443,6,27/09/2021 03:24:06 pm,-75389388.02,-24565398.03,-13664798.73,2357982.237,-7323690.142,-10908199.85,12243743.6,-4407530.941
72-25-443-49836-6,25,49836,72,443,6,27/09/2021 03:24:20 pm,-56179948.72,-76726285.67,-9948819.799,-1272029.062,17749127.74,-713234.3768,-7523677.288,-9202976.987
72-25-443-59106-6,25,59106,72,443,6,27/09/2021 03:26:08 pm,-76928062.05,-25310385.14,-13555794.85,2471041.852,-6956648.879,-10889942.87,12063225.5,-4528475.13
72-25-443-49836-6,25,49836,72,443,6,27/09/2021 03:26:22 pm,-58261332.95,-76551891.13,-10159395.59,-1083739.706,17353580.01,-1204542.782,-7086909.789,-9464171.101
72-25-443-59106-6,25,59106,72,443,6,27/09/2021 03:28:11 pm,-77010708.92,-24995645.99,-13433310.48,2505027.561,-7074219.726,-10998491.53,11583950.33,-4570527.927
72-25-443-49836-6,25,49836,72,443,6,27/09/2021 03:28:26 pm,-56217951.39,-79500176.4,-9761387.289,-1349665.91,19143592.61,-3004983.047,-9096052.035,-10844151.05
72-25-443-59106-6,25,59106,72,443,6,27/09/2021 03:30:14 pm,-42681595.31,-23543381.37,-11482496.99,-447064.286,-2173861.094,-13216936.25,-7065661.779,-5579283.617
72-25-443-49836-6,25,49836,72,443,6,27/09/2021 03:30:29 pm,24691515.93,141640885.8,45526598.77,-1922448.674,98032888.14,-29652047.41,-4212708.251,-45299521.3
72-25-0-0-0,25,0,72,0,0,27/09/2021 03:31:03 pm,-41644301.07,-71694831.77,-10451246.7,-2388147.867,16014319.44,-3117091.778,-7679115.956,-9641628.239
72-25-443-59106-6,25,59106,72,443,6,27/09/2021 03:32:22 pm,-55269417.91,-27364105.33,-16082307.67,360361.4111,-10282158.96,-8191872.268,20805075.11,-3740664.227
72-25-443-49836-6,25,49836,72,443,6,27/09/2021 03:32:32 pm,-41854018.94,-70867599.3,-10772701.43,-2368440.388,15265892.72,-1099565.774,-6793002.579,-8460313.941
72-25-443-59106-6,25,59106,72,443,6,27/09/2021 03:34:23 pm,-18175201.64,-8073161.159,-21693085.83,-2793500.649,-16455992.85,-6956429.03,25681771.46,-2488963.354
72-25-443-49836-6,25,49836,72,443,6,27/09/2021 03:34:55 pm,-42600658.55,-70142030.48,-10831249.03,-2269787.368,14682443.51,-1059267.092,-6048999.576,-8363018.721
72-25-443-59106-6,25,59106,72,443,6,27/09/2021 03:36:25 pm,-18876333.22,-8023595.757,-22232856.41,-2815322.778,-15849330.32,-6803093.345,25804870.86,-2895033.371
72-25-443-49836-6,25,49836,72,443,6,27/09/2021 03:36:56 pm,-42467107.74,-71333133.51,-11122519.56,-2389547.267,15955442.8,-1062236.053,-7560936.841,-8799606.673
72-25-443-59106-6,25,59106,72,443,6,27/09/2021 03:38:26 pm,-19603260.5,-8368237.301,-21701701.34,-2694682.338,-16011699.47,-7004354.677,25254096.69,-2675783.143
72-25-443-49836-6,25,49836,72,443,6,27/09/2021 03:38:57 pm,-41763522.01,-71028853.48,-10811928.22,-2380367.387,15217157.07,-1238710.93,-6567674.453,-8560360.251
72-25-443-59106-6,25,59106,72,443,6,27/09/2021 03:40:28 pm,-18473665.15,-8075518.34,-21950463.74,-2802935.189,-16293402.85,-6763981.494,25906766.05,-2652387.93
72-25-443-49836-6,25,49836,72,443,6,27/09/2021 03:40:59 pm,-43174240.77,-69512446.97,-10924983.83,-2198831.132,14393255.58,-1484546.003,-5584261.85,-8511010.609
72-25-443-59106-6,25,59106,72,443,6,27/09/2021 03:42:30 pm,-19973423.63,-7082951.776,-22223160.44,-2697937.803,-15561257.4,-7341812.935,25811395.88,-3545949.225
72-25-443-49836-6,25,49836,72,443,6,27/09/2021 03:43:00 pm,-42055942.27,-70775332.98,-10549997.61,-2339697.748,15550006.41,-1137310.185,-7155039.103,-8458026.833
72-25-443-59106-6,25,59106,72,443,6,27/09/2021 03:44:31 pm,-19265087.47,-8097559.36,-21819887.41,-2726833.223,-16102652.63,-6992776.994,25334009.22,-2659701.924
72-25-443-49836-6,25,49836,72,443,6,27/09/2021 03:45:03 pm,-42617487.05,-72018124.21,-10503019.88,-2334912.588,16187778.1,-1218473.42,-8716317.096,-8687210.714
72-25-443-59106-6,25,59106,72,443,6,27/09/2021 03:46:33 pm,-83596287.86,-38611100.51,-18094739.9,2023377.247,-2598426.838,-6174635.931,20194857.3,-6886693.918
72-25-443-49836-6,25,49836,72,443,6,27/09/2021 03:47:04 pm,-55587214.32,-80242813.84,-9322377.59,-1428615.022,20225654.25,-2652701.507,-10432513.78,-10573775.63
72-25-443-59106-6,25,59106,72,443,6,27/09/2021 03:48:34 pm,-78488803.07,-33529262.62,-13934507.85,2284081.769,-5156697.87,-9916711.169,13899442.07,-5470680.321
72-25-443-49836-6,25,49836,72,443,6,27/09/2021 03:49:22 pm,-58464560.84,-81493531.2,-9235866.383,-1211191.308,20615269.74,-2521839.775,-11021889.97,-10707624.5
72-25-443-59106-6,25,59106,72,443,6,27/09/2021 03:50:43 pm,-71252524.38,-42119805.46,-11161872.02,1401068.842,3286207.542,-10057918.14,-2649199.811,-6749961.482
72-25-443-49836-6,25,49836,72,443,6,27/09/2021 03:51:24 pm,-42022829.02,-68464766.55,-10831823.29,-2258946.591,14216592.3,-1607971.957,-5718565.674,-8410549.163
72-25-443-59106-6,25,59106,72,443,6,27/09/2021 03:52:57 pm,-51425576.13,-22155970.2,-11887976.66,354398.2864,-3689129.174,-11814176.67,-4171994.95,-3839215.28
72-25-443-49836-6,25,49836,72,443,6,27/09/2021 03:53:43 pm,-42746870.13,-61335957.35,-9539634.41,-1857917.674,14015450.35,-4808749.528,-14199725.48,-8464196.341
72-25-443-59106-6,25,59106,72,443,6,27/09/2021 03:54:59 pm,-52561824.43,-22295713.53,-11950649.88,457843.2048,-4030017.806,-11649401.02,-3077087.577,-3937007.756
72-25-443-49836-6,25,49836,72,443,6,27/09/2021 03:55:44 pm,-45502525.8,-60046390.21,-9601840.492,-1564720.587,13432896.9,-5252841.711,-14064844.22,-8292468.875
72-25-443-59106-6,25,59106,72,443,6,27/09/2021 03:57:01 pm,-56047111.84,-22146792.32,-12207517.16,753982.822,-4377788.643,-11712560.79,-1750729.74,-3824466.259
72-25-443-49836-6,25,49836,72,443,6,27/09/2021 03:57:46 pm,-44056815.99,-56090157.11,-9709459.058,-1535020.272,11750999.63,-5964064.568,-13740180.57,-7869659.382
72-25-443-59106-6,25,59106,72,443,6,27/09/2021 03:59:04 pm,-54956367.51,6481483.402,-10612229.07,1886227.247,-12436142.47,-19233439.3,-13657817.66,-1888023.55
73-25-443-53662-6,25,53662,73,443,6,27/09/2021 02:57:32 pm,-56189914.53,10200387.55,-34277166.42,-1168584.002,-3443997.83,26447979.69,19724398.38,-2140752.695
73-25-443-53662-6,25,53662,73,443,6,27/09/2021 02:59:47 pm,-68796185.79,-31512493.13,-14581646.34,1493342.992,-6644249.195,-10669355.37,18576487.52,-6691199.191
73-25-443-58823-6,25,58823,73,443,6,27/09/2021 02:56:46 pm,-40244687.82,42305589.56,-30540636.42,-1635503.299,-2772193.916,51084614.41,-14225189.9,-6169043.001
73-25-443-58823-6,25,58823,73,443,6,27/09/2021 02:59:17 pm,103912429.2,13953527.27,-26653998.75,-14159210.61,-1703551.425,-4732387.261,117258.4649,3290701.586
73-25-443-58823-6,25,58823,73,443,6,27/09/2021 03:01:32 pm,-55947327.94,8080633.291,-10683466,2043287.241,-13966732.55,-16798159.45,-13404611.65,-134165.3458
74-25-443-56861-6,25,56861,74,443,6,27/09/2021 02:32:53 pm,-31971343.96,17020745.79,21246197.64,3317363.733,-16075877,-17992648.7,-7043480.634,13527741
74-25-443-54701-6,25,54701,74,443,6,27/09/2021 03:52:57 pm,-56311522.25,10199307.13,-34209828.85,-1152748.404,-3413168.406,26478782.34,19650509.43,-2105630.349
74-25-443-54701-6,25,54701,74,443,6,27/09/2021 03:55:13 pm,-56281565.91,7401874.412,-10634879.65,2044376.084,-13422000.77,-17355347.78,-13526167.92,-584850.781
75-25-443-55194-6,25,55194,75,443,6,27/09/2021 02:56:52 pm,-56228450.55,10231268.31,-34227569.15,-1161394.159,-3402939.518,26489289.18,19659322.24,-2179413.594
75-25-443-55194-6,25,55194,75,443,6,27/09/2021 02:59:08 pm,-55809372,7878934.024,-10789251.59,2002884.161,-13614050.59,-17185128.06,-13383788.04,-204658.8551
76-25-443-53836-6,25,53836,76,443,6,27/09/2021 02:33:23 pm,-55020137.11,5466874.681,-11124922.45,1844292.571,-13770164.93,-16030067.17,-10125551.5,-926790.7347
77-25-443-56838-6,25,56838,77,443,6,27/09/2021 02:32:56 pm,-32234528.41,21554635.4,18642942.6,3219380.595,-18294589.08,-12401474.73,-6507660.336,16218119.69
78-25-443-60808-6,25,60808,78,443,6,27/09/2021 02:33:25 pm,-55992455.4,8208989.206,-10751630.97,2039439.678,-13938344.33,-16623984.4,-13367108.17,96778.09303
78-25-443-64734-6,25,64734,78,443,6,27/09/2021 02:33:25 pm,-56301460.27,4064878.603,-10169174.99,1949529.498,-10883321.37,-20870501.06,-14270306.56,-3858345.9
78-25-443-60775-6,25,60775,78,443,6,27/09/2021 02:33:24 pm,-60846078.53,1703145.825,-9942063.277,2271905,-9829316.503,-20826647.54,-14706838.8,-4312066.829
80-25-443-56687-6,25,56687,80,443,6,27/09/2021 02:56:55 pm,-56258927.68,10228489.43,-34279716.72,-1160970.879,-3491522.865,26525820.9,19735415.49,-2119157.984
80-25-443-56687-6,25,56687,80,443,6,27/09/2021 02:59:14 pm,-55860420.96,7288422.952,-10679390.77,1996713.704,-13252620.02,-17808066.44,-13504460.37,-800755.1487
81-25-443-53492-6,25,53492,81,443,6,27/09/2021 02:56:55 pm,-55980713.92,7296922.967,-10450572.41,2044786.757,-13559617.99,-17634921.98,-13582277.68,-941659.4165
81-25-443-58486-6,25,58486,81,443,6,27/09/2021 02:56:56 pm,-56258101.93,10228565.24,-34280221.72,-1161041.862,-3492538.197,26525506.37,19735062.17,-2119851.293
81-25-443-53492-6,25,53492,81,443,6,27/09/2021 02:59:11 pm,-56256636.08,10228930.38,-34281193.08,-1161184.536,-3493897.356,26525136.38,19734339.7,-2120110.036
81-25-443-58486-6,25,58486,81,443,6,27/09/2021 02:59:11 pm,-85970185.76,-24100973.8,-12092080.02,3402974.281,-5677229.628,-12320471.32,4040379.27,-4385068.502
81-25-443-58090-6,25,58090,81,443,6,27/09/2021 03:23:40 pm,106720309.3,28922737.03,-2070492.73,-12534129.82,18059025.08,-9021532.518,-1999304.269,-11934769.8
81-25-0-0-0,25,0,81,0,0,27/09/2021 03:23:40 pm,-49337892.52,-9925180.024,-34992554.51,-2192279.416,-1320972.075,-1471205.444,32290704.01,-11924335.7
